job_id,order_id,product_id,operation_id,sequence,machine_id,material_id,worker_id,shift_id,batch_quantity,processing_hours,scheduled_start,scheduled_end,actual_start,actual_end,downtime_minutes,downtime_factor_id,energy_kwh,job_status
J02620,ORD0437,PRD010,OP40,40,M04,MAT003,W064,S3,6000,1.51,17-05-2025 10:37:12,17-05-2025 12:07:48,17-05-2025 11:32:41,17-05-2025 14:26:32,19.9,F06,36.2,Delayed
J02621,ORD0437,PRD010,OP50,50,M04,MAT003,W035,S3,6000,0.91,17-05-2025 12:22:48,17-05-2025 13:17:24,17-05-2025 14:36:00,17-05-2025 18:50:25,21.1,F02,21.8,Failed
J02622,ORD0437,PRD010,OP60,60,M05,MAT001,W024,S2,6000,0.81,17-05-2025 13:32:24,17-05-2025 14:21:00,17-05-2025 13:34:37,17-05-2025 14:26:32,8.7,,16.2,On-Time
J02623,ORD0438,PRD004,OP10,10,M01,MAT005,W025,S1,1500,0.96,19-05-2025 06:00:00,19-05-2025 06:57:36,19-05-2025 06:00:00,19-05-2025 06:52:04,5.5,,17.3,On-Time
J02624,ORD0438,PRD004,OP20,20,M01,MAT001,W008,S2,1500,0.74,19-05-2025 07:12:36,19-05-2025 07:57:00,19-05-2025 07:13:10,19-05-2025 07:58:26,6.4,,13.3,On-Time
J02625,ORD0438,PRD004,OP30,30,M02,MAT005,W075,S1,1500,0.66,19-05-2025 08:12:00,19-05-2025 08:51:36,19-05-2025 08:12:00,19-05-2025 08:42:56,8.3,,14.5,On-Time
J02626,ORD0438,PRD004,OP40,40,M03,MAT002,W058,S1,1500,0.95,19-05-2025 09:06:36,19-05-2025 10:03:36,19-05-2025 09:13:35,19-05-2025 10:21:03,5.8,,24.7,On-Time
J02627,ORD0438,PRD004,OP50,50,M05,MAT006,W005,S2,1500,0.49,19-05-2025 10:18:36,19-05-2025 10:48:00,19-05-2025 10:18:36,19-05-2025 10:45:40,7.8,,9.8,On-Time
J02628,ORD0438,PRD004,OP60,60,M05,MAT005,W084,S3,1500,0.75,19-05-2025 11:03:00,19-05-2025 11:48:00,19-05-2025 13:18:19,19-05-2025 17:26:19,24.8,F11,15.0,Failed
J02629,ORD0439,PRD026,OP10,10,M01,MAT002,W049,S2,8000,1.26,10-05-2025 06:00:00,10-05-2025 07:15:36,10-05-2025 06:44:08,10-05-2025 09:05:58,10.0,F09,22.7,Delayed
J02630,ORD0439,PRD026,OP20,20,M02,MAT006,W074,S2,8000,1.37,10-05-2025 07:30:36,10-05-2025 08:52:48,10-05-2025 07:33:54,10-05-2025 09:01:04,9.2,,30.1,On-Time
J02631,ORD0439,PRD026,OP30,30,M02,MAT003,W003,S3,8000,0.87,10-05-2025 09:07:48,10-05-2025 10:00:00,10-05-2025 09:08:50,10-05-2025 10:02:36,13.1,,19.1,On-Time
J02632,ORD0439,PRD026,OP40,40,M03,MAT002,W070,S2,8000,2.06,10-05-2025 10:15:00,10-05-2025 12:18:36,10-05-2025 10:15:00,10-05-2025 12:03:53,12.9,,53.6,On-Time
J02633,ORD0439,PRD026,OP50,50,M04,MAT005,W053,S3,8000,1.0,10-05-2025 12:33:36,10-05-2025 13:33:36,10-05-2025 14:53:36,10-05-2025 19:23:36,17.8,F02,24.0,Failed
J02634,ORD0439,PRD026,OP60,60,M01,MAT001,W042,S2,8000,1.39,10-05-2025 13:48:36,10-05-2025 15:12:00,10-05-2025 13:54:16,10-05-2025 15:26:11,8.7,,25.0,On-Time
J02635,ORD0440,PRD028,OP10,10,M02,MAT005,W031,S3,9000,1.89,08-05-2025 06:00:00,08-05-2025 07:53:24,08-05-2025 07:55:04,08-05-2025 12:41:04,26.3,F03,41.6,Failed
J02636,ORD0440,PRD028,OP20,20,M01,MAT004,W080,S3,9000,1.33,08-05-2025 08:08:24,08-05-2025 09:28:12,08-05-2025 08:08:24,08-05-2025 09:13:59,13.2,,23.9,On-Time
J02637,ORD0440,PRD028,OP30,30,M03,MAT002,W063,S3,9000,0.86,08-05-2025 09:43:12,08-05-2025 10:34:48,08-05-2025 10:20:13,08-05-2025 12:07:21,15.7,F06,22.4,Delayed
J02638,ORD0440,PRD028,OP40,40,M04,MAT002,W010,S3,9000,1.45,08-05-2025 10:49:48,08-05-2025 12:16:48,08-05-2025 12:04:04,08-05-2025 15:22:28,22.9,F01,34.8,Failed
J02639,ORD0440,PRD028,OP50,50,M05,MAT005,W041,S1,9000,0.78,08-05-2025 12:31:48,08-05-2025 13:18:36,08-05-2025 12:34:53,08-05-2025 13:26:20,7.3,,15.6,On-Time
J02640,ORD0440,PRD028,OP60,60,M01,MAT002,W084,S2,9000,1.09,08-05-2025 13:33:36,08-05-2025 14:39:00,08-05-2025 13:33:36,08-05-2025 14:22:04,0.0,,19.6,On-Time
J02641,ORD0441,PRD012,OP10,10,M02,MAT001,W007,S2,1500,1.02,07-05-2025 06:00:00,07-05-2025 07:01:12,07-05-2025 06:06:42,07-05-2025 07:17:58,4.4,,22.4,On-Time
J02642,ORD0441,PRD012,OP20,20,M02,MAT005,W080,S3,1500,0.68,07-05-2025 07:16:12,07-05-2025 07:57:00,07-05-2025 07:55:11,07-05-2025 09:34:29,18.6,F03,15.0,Delayed
J02643,ORD0441,PRD012,OP30,30,M02,MAT005,W075,S3,1500,0.71,07-05-2025 08:12:00,07-05-2025 08:54:36,07-05-2025 08:41:57,07-05-2025 10:09:30,23.5,F06,15.6,Delayed
J02644,ORD0441,PRD012,OP40,40,M03,MAT006,W082,S2,1500,1.2,07-05-2025 09:09:36,07-05-2025 10:21:36,07-05-2025 09:09:36,07-05-2025 10:06:40,7.1,,31.2,On-Time
J02645,ORD0441,PRD012,OP50,50,M05,MAT001,W005,S2,1500,0.56,07-05-2025 10:36:36,07-05-2025 11:10:12,07-05-2025 10:37:52,07-05-2025 11:13:22,4.0,,11.2,On-Time
J02646,ORD0441,PRD012,OP60,60,M05,MAT002,W018,S1,1500,0.59,07-05-2025 11:25:12,07-05-2025 12:00:36,07-05-2025 11:25:12,07-05-2025 11:55:00,2.3,,11.8,On-Time
J02647,ORD0442,PRD018,OP10,10,M02,MAT004,W037,S3,2500,1.09,06-05-2025 06:00:00,06-05-2025 07:05:24,06-05-2025 06:49:26,06-05-2025 09:09:00,17.6,F07,24.0,Delayed
J02648,ORD0442,PRD018,OP20,20,M02,MAT002,W026,S2,2500,0.96,06-05-2025 07:20:24,06-05-2025 08:18:00,06-05-2025 07:20:24,06-05-2025 08:07:48,8.4,,21.1,On-Time
J02649,ORD0442,PRD018,OP30,30,M03,MAT004,W045,S1,2500,0.86,06-05-2025 08:33:00,06-05-2025 09:24:36,06-05-2025 08:33:00,06-05-2025 09:23:13,4.1,,22.4,On-Time
J02650,ORD0442,PRD018,OP40,40,M03,MAT005,W004,S3,2500,1.17,06-05-2025 09:39:36,06-05-2025 10:49:48,06-05-2025 09:39:36,06-05-2025 10:42:53,16.6,,30.4,On-Time
J02651,ORD0442,PRD018,OP50,50,M05,MAT004,W059,S3,2500,0.63,06-05-2025 11:04:48,06-05-2025 11:42:36,06-05-2025 11:04:48,06-05-2025 11:33:13,15.6,,12.6,On-Time
J02652,ORD0442,PRD018,OP60,60,M01,MAT002,W048,S3,2500,0.83,06-05-2025 11:57:36,06-05-2025 12:47:24,06-05-2025 12:01:29,06-05-2025 12:57:06,20.3,,14.9,On-Time
J02653,ORD0443,PRD035,OP10,10,M02,MAT003,W037,S3,9000,1.98,09-05-2025 06:00:00,09-05-2025 07:58:48,09-05-2025 07:01:00,09-05-2025 10:31:18,19.0,F03,43.6,Failed
J02654,ORD0443,PRD035,OP20,20,M01,MAT001,W074,S3,9000,1.67,09-05-2025 08:13:48,09-05-2025 09:54:00,09-05-2025 09:36:23,09-05-2025 13:20:27,21.8,F05,30.1,Failed
J02655,ORD0443,PRD035,OP30,30,M02,MAT001,W081,S2,9000,1.25,09-05-2025 10:09:00,09-05-2025 11:24:00,09-05-2025 10:09:00,09-05-2025 11:23:08,4.9,,27.5,On-Time
J02656,ORD0443,PRD035,OP40,40,M04,MAT004,W082,S1,9000,2.11,09-05-2025 11:39:00,09-05-2025 13:45:36,09-05-2025 12:47:24,09-05-2025 16:36:37,8.5,F07,50.6,Delayed
J02657,ORD0443,PRD035,OP50,50,M04,MAT003,W023,S3,9000,0.91,09-05-2025 14:00:36,09-05-2025 14:55:12,09-05-2025 16:11:28,09-05-2025 20:22:22,22.1,F02,21.8,Failed
J02658,ORD0443,PRD035,OP60,60,M05,MAT002,W072,S3,9000,1.37,09-05-2025 15:10:12,09-05-2025 16:32:24,09-05-2025 16:53:22,09-05-2025 20:50:21,25.9,F05,27.4,Failed
J02659,ORD0444,PRD012,OP10,10,M01,MAT001,W013,S2,5000,1.34,11-05-2025 06:00:00,11-05-2025 07:20:24,11-05-2025 06:00:00,11-05-2025 07:17:50,0.3,,24.1,On-Time
J02660,ORD0444,PRD012,OP20,20,M01,MAT001,W068,S1,5000,1.34,11-05-2025 07:35:24,11-05-2025 08:55:48,11-05-2025 07:35:24,11-05-2025 08:39:06,0.9,,24.1,On-Time
J02661,ORD0444,PRD012,OP30,30,M03,MAT002,W081,S3,5000,0.91,11-05-2025 09:10:48,11-05-2025 10:05:24,11-05-2025 10:12:06,11-05-2025 12:38:39,16.7,F06,23.7,Delayed
J02662,ORD0444,PRD012,OP40,40,M03,MAT006,W070,S2,5000,1.74,11-05-2025 10:20:24,11-05-2025 12:04:48,11-05-2025 10:20:24,11-05-2025 11:58:21,12.7,,45.2,On-Time
J02663,ORD0444,PRD012,OP50,50,M04,MAT001,W023,S2,5000,0.58,11-05-2025 12:19:48,11-05-2025 12:54:36,11-05-2025 12:21:20,11-05-2025 12:58:26,5.0,,13.9,On-Time
J02664,ORD0444,PRD012,OP60,60,M05,MAT006,W006,S2,5000,1.13,11-05-2025 13:09:36,11-05-2025 14:17:24,11-05-2025 13:13:15,11-05-2025 14:26:32,8.7,,22.6,On-Time
J02665,ORD0445,PRD023,OP10,10,M02,MAT005,W061,S3,4500,1.2,04-05-2025 06:00:00,04-05-2025 07:12:00,04-05-2025 07:43:56,04-05-2025 11:31:50,17.2,F03,26.4,Failed
J02666,ORD0445,PRD023,OP20,20,M01,MAT003,W044,S2,4500,0.97,04-05-2025 07:27:00,04-05-2025 08:25:12,04-05-2025 07:27:00,04-05-2025 08:12:35,6.5,,17.5,On-Time
J02667,ORD0445,PRD023,OP30,30,M03,MAT003,W039,S3,4500,0.68,04-05-2025 08:40:12,04-05-2025 09:21:00,04-05-2025 09:47:29,04-05-2025 12:09:14,17.1,F07,17.7,Delayed
J02668,ORD0445,PRD023,OP40,40,M04,MAT002,W034,S3,4500,1.49,04-05-2025 09:36:00,04-05-2025 11:05:24,04-05-2025 11:57:26,04-05-2025 16:59:00,28.1,F01,35.8,Failed
J02669,ORD0445,PRD023,OP50,50,M05,MAT005,W077,S3,4500,0.69,04-05-2025 11:20:24,04-05-2025 12:01:48,04-05-2025 11:20:24,04-05-2025 11:59:43,9.1,,13.8,On-Time
J02670,ORD0445,PRD023,OP60,60,M05,MAT005,W084,S3,4500,1.07,04-05-2025 12:16:48,04-05-2025 13:21:00,04-05-2025 13:25:35,04-05-2025 16:12:59,22.8,F06,21.4,Delayed
J02671,ORD0446,PRD031,OP10,10,M01,MAT006,W007,S2,1500,1.07,18-05-2025 06:00:00,18-05-2025 07:04:12,18-05-2025 06:00:00,18-05-2025 07:00:49,13.0,,19.3,On-Time
J02672,ORD0446,PRD031,OP20,20,M01,MAT005,W026,S3,1500,0.93,18-05-2025 07:19:12,18-05-2025 08:15:00,18-05-2025 08:19:12,18-05-2025 10:45:00,9.8,F09,16.7,Delayed
J02673,ORD0446,PRD031,OP30,30,M02,MAT003,W009,S1,1500,0.67,18-05-2025 08:30:00,18-05-2025 09:10:12,18-05-2025 08:30:00,18-05-2025 08:55:25,8.8,,14.7,On-Time
J02674,ORD0446,PRD031,OP40,40,M03,MAT002,W010,S1,1500,1.13,18-05-2025 09:25:12,18-05-2025 10:33:00,18-05-2025 09:25:12,18-05-2025 10:17:58,9.7,,29.4,On-Time
J02675,ORD0446,PRD031,OP50,50,M05,MAT002,W065,S3,1500,0.44,18-05-2025 10:48:00,18-05-2025 11:14:24,18-05-2025 10:48:00,18-05-2025 11:09:12,16.5,,8.8,On-Time
J02676,ORD0446,PRD031,OP60,60,M05,MAT004,W012,S1,1500,0.82,18-05-2025 11:29:24,18-05-2025 12:18:36,18-05-2025 11:30:58,18-05-2025 12:22:33,13.5,,16.4,On-Time
J02677,ORD0447,PRD032,OP10,10,M01,MAT001,W049,S2,4000,1.14,13-05-2025 06:00:00,13-05-2025 07:08:24,13-05-2025 06:00:00,13-05-2025 06:50:44,4.8,,20.5,On-Time
J02678,ORD0447,PRD032,OP20,20,M01,MAT001,W032,S1,4000,1.05,13-05-2025 07:23:24,13-05-2025 08:26:24,13-05-2025 07:23:37,13-05-2025 08:26:56,3.9,,18.9,On-Time
J02679,ORD0447,PRD032,OP30,30,M03,MAT003,W057,S2,4000,0.89,13-05-2025 08:41:24,13-05-2025 09:34:48,13-05-2025 08:48:14,13-05-2025 09:51:55,4.8,,23.1,On-Time
J02680,ORD0447,PRD032,OP40,40,M04,MAT002,W076,S2,4000,1.19,13-05-2025 09:49:48,13-05-2025 11:01:12,13-05-2025 10:53:18,13-05-2025 13:39:58,14.0,F03,28.6,Delayed
J02681,ORD0447,PRD032,OP50,50,M05,MAT001,W029,S2,4000,0.63,13-05-2025 11:16:12,13-05-2025 11:54:00,13-05-2025 11:16:36,13-05-2025 11:55:00,7.7,,12.6,On-Time
J02682,ORD0447,PRD032,OP60,60,M05,MAT003,W024,S2,4000,0.98,13-05-2025 12:09:00,13-05-2025 13:07:48,13-05-2025 12:09:00,13-05-2025 12:55:58,9.6,,19.6,On-Time
J02683,ORD0448,PRD020,OP10,10,M01,MAT005,W055,S1,1500,0.81,23-05-2025 06:00:00,23-05-2025 06:48:36,23-05-2025 06:00:00,23-05-2025 06:40:04,8.3,,14.6,On-Time
J02684,ORD0448,PRD020,OP20,20,M01,MAT006,W026,S1,1500,0.79,23-05-2025 07:03:36,23-05-2025 07:51:00,23-05-2025 07:09:41,23-05-2025 08:06:13,12.4,,14.2,On-Time
J02685,ORD0448,PRD020,OP30,30,M02,MAT003,W039,S2,1500,0.55,23-05-2025 08:06:00,23-05-2025 08:39:00,23-05-2025 08:13:10,23-05-2025 08:56:55,0.6,,12.1,On-Time
J02686,ORD0448,PRD020,OP40,40,M04,MAT006,W040,S3,1500,1.29,23-05-2025 08:54:00,23-05-2025 10:11:24,23-05-2025 10:14:22,23-05-2025 13:32:20,15.0,F02,31.0,Failed
J02687,ORD0448,PRD020,OP50,50,M04,MAT002,W011,S1,1500,0.52,23-05-2025 10:26:24,23-05-2025 10:57:36,23-05-2025 10:26:24,23-05-2025 10:47:14,1.7,,12.5,On-Time
J02688,ORD0448,PRD020,OP60,60,M05,MAT006,W048,S2,1500,0.67,23-05-2025 11:12:36,23-05-2025 11:52:48,23-05-2025 11:12:36,23-05-2025 11:48:37,11.0,,13.4,On-Time
J02689,ORD0449,PRD016,OP10,10,M01,MAT002,W037,S1,8000,1.37,07-05-2025 06:00:00,07-05-2025 07:22:12,07-05-2025 06:00:00,07-05-2025 07:20:15,8.4,,24.7,On-Time
J02690,ORD0449,PRD016,OP20,20,M01,MAT001,W038,S1,8000,1.52,07-05-2025 07:37:12,07-05-2025 09:08:24,07-05-2025 07:37:12,07-05-2025 08:53:36,4.0,,27.4,On-Time
J02691,ORD0449,PRD016,OP30,30,M02,MAT004,W045,S2,8000,1.0,07-05-2025 09:23:24,07-05-2025 10:23:24,07-05-2025 09:23:24,07-05-2025 10:10:43,14.2,,22.0,On-Time
J02692,ORD0449,PRD016,OP40,40,M04,MAT006,W010,S2,8000,1.87,07-05-2025 10:38:24,07-05-2025 12:30:36,07-05-2025 12:14:05,07-05-2025 16:29:48,19.7,F05,44.9,Failed
J02693,ORD0449,PRD016,OP50,50,M05,MAT001,W059,S2,8000,0.77,07-05-2025 12:45:36,07-05-2025 13:31:48,07-05-2025 12:50:34,07-05-2025 13:44:13,15.9,,15.4,On-Time
J02694,ORD0449,PRD016,OP60,60,M05,MAT002,W066,S3,8000,1.37,07-05-2025 13:46:48,07-05-2025 15:09:00,07-05-2025 15:49:55,07-05-2025 20:16:49,18.1,F02,27.4,Failed
J02695,ORD0450,PRD039,OP10,10,M01,MAT003,W055,S1,6000,1.63,22-05-2025 06:00:00,22-05-2025 07:37:48,22-05-2025 06:00:31,22-05-2025 07:39:06,10.0,,29.3,On-Time
J02696,ORD0450,PRD039,OP20,20,M02,MAT006,W026,S3,6000,1.04,22-05-2025 07:52:48,22-05-2025 08:55:12,22-05-2025 08:30:45,22-05-2025 10:30:05,20.2,F04,22.9,Delayed
J02697,ORD0450,PRD039,OP30,30,M02,MAT003,W057,S3,6000,0.73,22-05-2025 09:10:12,22-05-2025 09:54:00,22-05-2025 09:32:09,22-05-2025 10:48:53,19.5,F08,16.1,Delayed
J02698,ORD0450,PRD039,OP40,40,M03,MAT005,W064,S2,6000,1.28,22-05-2025 10:09:00,22-05-2025 11:25:48,22-05-2025 10:14:34,22-05-2025 11:39:44,10.0,,33.3,On-Time
J02699,ORD0450,PRD039,OP50,50,M05,MAT005,W065,S1,6000,0.89,22-05-2025 11:40:48,22-05-2025 12:34:12,22-05-2025 11:40:48,22-05-2025 12:17:58,8.5,,17.8,On-Time
J02700,ORD0450,PRD039,OP60,60,M05,MAT006,W024,S2,6000,0.87,22-05-2025 12:49:12,22-05-2025 13:41:24,22-05-2025 12:55:17,22-05-2025 13:56:38,11.7,,17.4,On-Time
J02701,ORD0451,PRD029,OP10,10,M02,MAT005,W061,S1,4000,1.46,16-05-2025 06:00:00,16-05-2025 07:27:36,16-05-2025 06:20:19,16-05-2025 08:18:25,13.5,F04,32.1,Delayed
J02702,ORD0451,PRD029,OP20,20,M02,MAT005,W032,S3,4000,0.9,16-05-2025 07:42:36,16-05-2025 08:36:36,16-05-2025 07:55:40,16-05-2025 09:09:18,11.3,F08,19.8,Delayed
J02703,ORD0451,PRD029,OP30,30,M03,MAT005,W063,S2,4000,0.78,16-05-2025 08:51:36,16-05-2025 09:38:24,16-05-2025 08:56:08,16-05-2025 09:49:44,6.4,,20.3,On-Time
J02704,ORD0451,PRD029,OP40,40,M04,MAT005,W070,S1,4000,1.35,16-05-2025 09:53:24,16-05-2025 11:14:24,16-05-2025 10:40:26,16-05-2025 13:12:00,17.8,F04,32.4,Delayed
J02705,ORD0451,PRD029,OP50,50,M04,MAT004,W083,S2,4000,0.81,16-05-2025 11:29:24,16-05-2025 12:18:00,16-05-2025 11:33:20,16-05-2025 12:27:52,9.3,,19.4,On-Time
J02706,ORD0451,PRD029,OP60,60,M05,MAT001,W042,S3,4000,0.94,16-05-2025 12:33:00,16-05-2025 13:29:24,16-05-2025 12:33:00,16-05-2025 13:15:03,18.3,,18.8,On-Time
J02707,ORD0452,PRD004,OP10,10,M01,MAT005,W019,S1,8000,1.74,15-05-2025 06:00:00,15-05-2025 07:44:24,15-05-2025 06:00:34,15-05-2025 07:45:50,3.4,,31.3,On-Time
J02708,ORD0452,PRD004,OP20,20,M01,MAT002,W068,S3,8000,1.11,15-05-2025 07:59:24,15-05-2025 09:06:00,15-05-2025 07:59:24,15-05-2025 08:59:57,24.7,,20.0,On-Time
J02709,ORD0452,PRD004,OP30,30,M03,MAT002,W069,S3,8000,0.87,15-05-2025 09:21:00,15-05-2025 10:13:12,15-05-2025 09:24:43,15-05-2025 10:22:31,22.2,,22.6,On-Time
J02710,ORD0452,PRD004,OP40,40,M04,MAT001,W022,S2,8000,1.54,15-05-2025 10:28:12,15-05-2025 12:00:36,15-05-2025 10:33:17,15-05-2025 12:13:18,12.2,,37.0,On-Time
J02711,ORD0452,PRD004,OP50,50,M04,MAT004,W053,S2,8000,0.86,15-05-2025 12:15:36,15-05-2025 13:07:12,15-05-2025 12:15:36,15-05-2025 13:05:54,0.0,,20.6,On-Time
J02712,ORD0452,PRD004,OP60,60,M01,MAT001,W072,S2,8000,1.36,15-05-2025 13:22:12,15-05-2025 14:43:48,15-05-2025 13:25:54,15-05-2025 14:53:05,14.0,,24.5,On-Time
J02713,ORD0453,PRD008,OP10,10,M01,MAT002,W043,S3,5000,1.01,20-05-2025 06:00:00,20-05-2025 07:00:36,20-05-2025 06:05:59,20-05-2025 07:15:35,10.7,,18.2,On-Time
J02714,ORD0453,PRD008,OP20,20,M02,MAT001,W050,S3,5000,1.29,20-05-2025 07:15:36,20-05-2025 08:33:00,20-05-2025 09:13:29,20-05-2025 13:27:43,19.1,F01,28.4,Failed
J02715,ORD0453,PRD008,OP30,30,M02,MAT003,W015,S3,5000,1.0,20-05-2025 08:48:00,20-05-2025 09:48:00,20-05-2025 10:15:02,20-05-2025 13:25:37,18.0,F03,22.0,Failed
J02716,ORD0453,PRD008,OP40,40,M04,MAT003,W082,S2,5000,1.3,20-05-2025 10:03:00,20-05-2025 11:21:00,20-05-2025 10:28:47,20-05-2025 12:25:29,14.3,F06,31.2,Delayed
J02717,ORD0453,PRD008,OP50,50,M04,MAT002,W041,S2,5000,0.7,20-05-2025 11:36:00,20-05-2025 12:18:00,20-05-2025 13:14:30,20-05-2025 16:24:15,12.9,F11,16.8,Failed
J02718,ORD0453,PRD008,OP60,60,M01,MAT004,W024,S1,5000,1.11,20-05-2025 12:33:00,20-05-2025 13:39:36,20-05-2025 12:37:25,20-05-2025 13:50:39,3.3,,20.0,On-Time
J02719,ORD0454,PRD008,OP10,10,M01,MAT002,W007,S3,8000,1.54,11-05-2025 06:00:00,11-05-2025 07:32:24,11-05-2025 06:48:35,11-05-2025 09:33:53,17.3,F04,27.7,Delayed
J02720,ORD0454,PRD008,OP20,20,M01,MAT003,W062,S1,8000,1.06,11-05-2025 07:47:24,11-05-2025 08:51:00,11-05-2025 07:49:19,11-05-2025 08:55:47,4.9,,19.1,On-Time
J02721,ORD0454,PRD008,OP30,30,M03,MAT001,W057,S1,8000,1.02,11-05-2025 09:06:00,11-05-2025 10:07:12,11-05-2025 09:06:00,11-05-2025 09:53:10,8.8,,26.5,On-Time
J02722,ORD0454,PRD008,OP40,40,M04,MAT005,W052,S2,8000,1.86,11-05-2025 10:22:12,11-05-2025 12:13:48,11-05-2025 10:34:17,11-05-2025 12:44:01,14.7,F04,44.6,Delayed
J02723,ORD0454,PRD008,OP50,50,M04,MAT001,W029,S1,8000,0.67,11-05-2025 12:28:48,11-05-2025 13:09:00,11-05-2025 12:29:24,11-05-2025 13:10:31,2.4,,16.1,On-Time
J02724,ORD0454,PRD008,OP60,60,M05,MAT006,W066,S1,8000,0.9,11-05-2025 13:24:00,11-05-2025 14:18:00,11-05-2025 13:30:12,11-05-2025 14:33:32,12.4,,18.0,On-Time
J02725,ORD0455,PRD011,OP10,10,M02,MAT005,W001,S1,8500,1.94,24-05-2025 06:00:00,24-05-2025 07:56:24,24-05-2025 06:44:14,24-05-2025 09:46:59,5.9,F08,42.7,Delayed
J02726,ORD0455,PRD011,OP20,20,M02,MAT005,W074,S3,8500,1.25,24-05-2025 08:11:24,24-05-2025 09:26:24,24-05-2025 09:29:25,24-05-2025 12:41:28,18.6,F05,27.5,Failed
J02727,ORD0455,PRD011,OP30,30,M02,MAT002,W033,S2,8500,0.88,24-05-2025 09:41:24,24-05-2025 10:34:12,24-05-2025 10:35:27,24-05-2025 12:49:20,12.1,F08,19.4,Delayed
J02728,ORD0455,PRD011,OP40,40,M04,MAT002,W028,S3,8500,1.42,24-05-2025 10:49:12,24-05-2025 12:14:24,24-05-2025 11:54:42,24-05-2025 14:58:09,29.3,F11,34.1,Failed
J02729,ORD0455,PRD011,OP50,50,M04,MAT006,W011,S1,8500,0.77,24-05-2025 12:29:24,24-05-2025 13:15:36,24-05-2025 12:29:24,24-05-2025 13:05:15,7.9,,18.5,On-Time
J02730,ORD0455,PRD011,OP60,60,M01,MAT003,W036,S1,8500,0.99,24-05-2025 13:30:36,24-05-2025 14:30:00,24-05-2025 13:30:36,24-05-2025 14:21:09,7.8,,17.8,On-Time
J02731,ORD0456,PRD027,OP10,10,M01,MAT004,W067,S2,1500,1.15,27-05-2025 06:00:00,27-05-2025 07:09:00,27-05-2025 06:00:00,27-05-2025 06:52:07,1.5,,20.7,On-Time
J02732,ORD0456,PRD027,OP20,20,M01,MAT003,W056,S1,1500,0.94,27-05-2025 07:24:00,27-05-2025 08:20:24,27-05-2025 07:25:50,27-05-2025 08:24:59,3.8,,16.9,On-Time
J02733,ORD0456,PRD027,OP30,30,M03,MAT002,W057,S2,1500,0.66,27-05-2025 08:35:24,27-05-2025 09:15:00,27-05-2025 08:38:44,27-05-2025 09:23:20,20.0,,17.2,On-Time
J02734,ORD0456,PRD027,OP40,40,M04,MAT001,W004,S1,1500,0.83,27-05-2025 09:30:00,27-05-2025 10:19:48,27-05-2025 09:30:00,27-05-2025 10:10:05,12.7,,19.9,On-Time
J02735,ORD0456,PRD027,OP50,50,M04,MAT006,W035,S1,1500,0.62,27-05-2025 10:34:48,27-05-2025 11:12:00,27-05-2025 11:34:21,27-05-2025 13:40:52,10.1,F08,14.9,Delayed
J02736,ORD0456,PRD027,OP60,60,M01,MAT003,W042,S3,1500,0.75,27-05-2025 11:27:00,27-05-2025 12:12:00,27-05-2025 11:30:46,27-05-2025 12:21:25,17.3,,13.5,On-Time
J02737,ORD0457,PRD016,OP10,10,M01,MAT005,W025,S2,5000,1.14,10-05-2025 06:00:00,10-05-2025 07:08:24,10-05-2025 06:00:00,10-05-2025 07:05:09,15.7,,20.5,On-Time
J02738,ORD0457,PRD016,OP20,20,M02,MAT005,W026,S3,5000,1.3,10-05-2025 07:23:24,10-05-2025 08:41:24,10-05-2025 08:29:07,10-05-2025 11:25:43,25.9,F02,28.6,Failed
J02739,ORD0457,PRD016,OP30,30,M03,MAT003,W069,S1,5000,0.72,10-05-2025 08:56:24,10-05-2025 09:39:36,10-05-2025 08:56:24,10-05-2025 09:27:33,9.0,,18.7,On-Time
J02740,ORD0457,PRD016,OP40,40,M03,MAT006,W010,S3,5000,1.23,10-05-2025 09:54:36,10-05-2025 11:08:24,10-05-2025 12:15:08,10-05-2025 16:59:45,20.7,F02,32.0,Failed
J02741,ORD0457,PRD016,OP50,50,M04,MAT005,W011,S2,5000,0.75,10-05-2025 11:23:24,10-05-2025 12:08:24,10-05-2025 12:24:27,10-05-2025 14:41:03,17.4,F07,18.0,Delayed
J02742,ORD0457,PRD016,OP60,60,M05,MAT006,W084,S1,5000,0.8,10-05-2025 12:23:24,10-05-2025 13:11:24,10-05-2025 12:23:35,10-05-2025 13:11:53,0.0,,16.0,On-Time
J02743,ORD0458,PRD023,OP10,10,M01,MAT005,W073,S1,7500,1.39,16-05-2025 06:00:00,16-05-2025 07:23:24,16-05-2025 06:00:00,16-05-2025 07:15:00,6.3,,25.0,On-Time
J02744,ORD0458,PRD023,OP20,20,M01,MAT004,W020,S1,7500,1.22,16-05-2025 07:38:24,16-05-2025 08:51:36,16-05-2025 07:38:24,16-05-2025 08:34:45,3.0,,22.0,On-Time
J02745,ORD0458,PRD023,OP30,30,M02,MAT004,W021,S2,7500,1.09,16-05-2025 09:06:36,16-05-2025 10:12:00,16-05-2025 09:06:36,16-05-2025 10:05:36,8.4,,24.0,On-Time
J02746,ORD0458,PRD023,OP40,40,M04,MAT001,W052,S1,7500,1.94,16-05-2025 10:27:00,16-05-2025 12:23:24,16-05-2025 10:46:39,16-05-2025 13:12:32,10.6,F03,46.6,Delayed
